Berichtsjahr,Berichtsmonat,Segment,Marke,Modellreihe,Anzahl,Diesel,Hybrid,Benzin-Hybrid,Diesel-Hybrid,Hybrid (ohne Plug-in),Benzin-Hybrid (ohne Plug-in),Diesel-Hybrid (ohne Plug-in),Plug-in-Hybrid,Benzin-Plug-in-Hybrid,Diesel-Plug-in-Hybrid,Elektro (BEV),Allradantrieb,offener Aufbau,gewerblich,ObjectId
2023,Dezember,SONSTIGE,PORSCHE,SONSTIGE,242,,44000.0,44000.0,,,,,44000.0,44000.0,,131000.0,185000.0,50000.0,207000.0,754295
2023,Dezember,SONSTIGE,ROLLS ROYCE,SONSTIGE,31,,,,,,,,,,,,22000.0,,31000.0,754296
2023,Dezember,SONSTIGE,SONSTIGE,SONSTIGE,799,120000.0,72000.0,64000.0,8000.0,48000.0,40000.0,8000.0,24000.0,24000.0,,142000.0,272000.0,24000.0,577000.0,754297
2023,Dezember,SONSTIGE,SUBARU,SONSTIGE,6,,6000.0,6000.0,,6000.0,6000.0,,,,,,6000.0,,4000.0,754298
2023,Dezember,SONSTIGE,VW,SONSTIGE,62,8000.0,40000.0,40000.0,,25000.0,25000.0,,15000.0,15000.0,,2000.0,16000.0,,60000.0,754299
2024,Januar,MINIS,DACIA,SPRING,299,,,,,,,,,,,299000.0,,,32000.0,754300
2024,Januar,MINIS,FIAT,500,2957,,2108000.0,2108000.0,,2108000.0,2108000.0,,,,,735000.0,,,2733000.0,754301
2024,Januar,MINIS,FIAT,PANDA,353,,331000.0,331000.0,,331000.0,331000.0,,,,,,22000.0,,271000.0,754302
2024,Januar,MINIS,HYUNDAI,I 10,957,,,,,,,,,,,,,,580000.0,754303
2024,Januar,MINIS,KIA,PICANTO,390,,,,,,,,,,,,,,265000.0,754304
2024,Januar,MINIS,RENAULT,TWINGO,187,,,,,,,,,,,72000.0,,,107000.0,754305
2024,Januar,MINIS,SMART,FORTWO,686,,,,,,,,,,,686000.0,,211000.0,18000.0,754306
2024,Januar,MINIS,TOYOTA,AYGO,1229,,,,,,,,,,,,,,775000.0,754307
2024,Januar,MINIS,VW,UP,528,,,,,,,,,,,101000.0,,,442000.0,754308
2024,Januar,KLEINWAGEN,AUDI,A1,593,,,,,,,,,,,,,,404000.0,754309
2024,Januar,KLEINWAGEN,CITROEN,C3,1146,21000.0,,,,,,,,,,,,,712000.0,754310
2024,Januar,KLEINWAGEN,DS,DS3,9,,,,,,,,,,,7000.0,,,9000.0,754311
2024,Januar,KLEINWAGEN,FORD,FIESTA,100,,26000.0,26000.0,,26000.0,26000.0,,,,,,,,84000.0,754312
2024,Januar,KLEINWAGEN,FORD,PUMA,1935,,1859000.0,1859000.0,,1859000.0,1859000.0,,,,,,,,874000.0,754313
2024,Januar,KLEINWAGEN,HONDA,JAZZ,63,,63000.0,63000.0,,63000.0,63000.0,,,,,,,,11000.0,754314
2024,Januar,KLEINWAGEN,HYUNDAI,I 20,1114,,554000.0,554000.0,,554000.0,554000.0,,,,,,2000.0,,883000.0,754315
2024,Januar,KLEINWAGEN,KIA,RIO,26,,7000.0,7000.0,,7000.0,7000.0,,,,,,,,16000.0,754316
2024,Januar,KLEINWAGEN,MAZDA,2,543,,326000.0,326000.0,,326000.0,326000.0,,,,,,,,248000.0,754317
2024,Januar,KLEINWAGEN,MINI,MINI,2158,47000.0,27000.0,27000.0,,20000.0,20000.0,,7000.0,7000.0,,330000.0,151000.0,650000.0,1260000.0,754318
2024,Januar,KLEINWAGEN,MITSUBISHI,COLT,459,,98000.0,98000.0,,98000.0,98000.0,,,,,,,,148000.0,754319
2024,Januar,KLEINWAGEN,MITSUBISHI,"MIRAGE, SPACE STAR",1491,,,,,,,,,,,,,,869000.0,754320
2024,Januar,KLEINWAGEN,NISSAN,JUKE,451,,177000.0,177000.0,,177000.0,177000.0,,,,,,,,262000.0,754321
2024,Januar,KLEINWAGEN,OPEL,CORSA,2772,21000.0,15000.0,15000.0,,15000.0,15000.0,,,,,286000.0,,,2392000.0,754322
2024,Januar,KLEINWAGEN,PEUGEOT,208,718,12000.0,27000.0,27000.0,,27000.0,27000.0,,,,,148000.0,,,429000.0,754323
2024,Januar,KLEINWAGEN,RENAULT,CLIO,534,5000.0,159000.0,159000.0,,159000.0,159000.0,,,,,,,,161000.0,754324
2024,Januar,KLEINWAGEN,RENAULT,ZOE,34,,,,,,,,,,,34000.0,,,30000.0,754325
2024,Januar,KLEINWAGEN,SEAT,IBIZA,1409,,,,,,,,,,,,,,911000.0,754326
2024,Januar,KLEINWAGEN,SKODA,FABIA,2331,,,,,,,,,,,,,,1249000.0,754327
2024,Januar,KLEINWAGEN,SUZUKI,IGNIS,409,,409000.0,409000.0,,409000.0,409000.0,,,,,,102000.0,,152000.0,754328
2024,Januar,KLEINWAGEN,SUZUKI,SWIFT,434,,434000.0,434000.0,,434000.0,434000.0,,,,,,72000.0,,240000.0,754329
2024,Januar,KLEINWAGEN,TOYOTA,YARIS,1897,,1359000.0,1359000.0,,1359000.0,1359000.0,,,,,,199000.0,,1106000.0,754330
2024,Januar,KLEINWAGEN,VW,POLO,3923,1000.0,,,,,,,,,,,,,2750000.0,754331
2024,Januar,KOMPAKTKLASSE,AUDI,A3,2564,437000.0,1394000.0,1394000.0,,965000.0,965000.0,,429000.0,429000.0,,,534000.0,,2211000.0,754332
2024,Januar,KOMPAKTKLASSE,BMW,1ER,1521,217000.0,,,,,,,,,,,116000.0,,1048000.0,754333
2024,Januar,KOMPAKTKLASSE,BMW,2ER,1912,294000.0,330000.0,300000.0,30000.0,233000.0,203000.0,30000.0,97000.0,97000.0,,,334000.0,,1539000.0,754334
2024,Januar,KOMPAKTKLASSE,BYD,DOLPHIN,14,,,,,,,,,,,14000.0,,,2000.0,754335
2024,Januar,KOMPAKTKLASSE,CITROEN,C4,1628,144000.0,,,,,,,,,,297000.0,,,1276000.0,754336
2024,Januar,KOMPAKTKLASSE,DACIA,SANDERO,3496,,,,,,,,,,,,,,1011000.0,754337
2024,Januar,KOMPAKTKLASSE,DS,DS4,93,11000.0,5000.0,5000.0,,,,,5000.0,5000.0,,,,,84000.0,754338
2024,Januar,KOMPAKTKLASSE,FIAT,TIPO,85,,85000.0,85000.0,,85000.0,85000.0,,,,,,,,74000.0,754339
2024,Januar,KOMPAKTKLASSE,FORD,FOCUS,1776,601000.0,953000.0,953000.0,,953000.0,953000.0,,,,,,,,1323000.0,754340
2024,Januar,KOMPAKTKLASSE,GWM,FUNKY CAT,22,,,,,,,,,,,22000.0,,,10000.0,754341
2024,Januar,KOMPAKTKLASSE,HONDA,CIVIC,56,,53000.0,53000.0,,53000.0,53000.0,,,,,,,,16000.0,754342
2024,Januar,KOMPAKTKLASSE,HYUNDAI,I 30,858,,459000.0,459000.0,,459000.0,459000.0,,,,,,,,643000.0,754343
2024,Januar,KOMPAKTKLASSE,KIA,CEED,1567,,379000.0,116000.0,263000.0,270000.0,7000.0,263000.0,109000.0,109000.0,,,,,1094000.0,754344
2024,Januar,KOMPAKTKLASSE,MAZDA,3,278,,278000.0,278000.0,,278000.0,278000.0,,,,,,9000.0,,137000.0,754345
2024,Januar,KOMPAKTKLASSE,MAZDA,MX-5,47,,,,,,,,,,,,,47000.0,17000.0,754346
2024,Januar,KOMPAKTKLASSE,MERCEDES,A-KLASSE,1396,223000.0,1126000.0,1126000.0,,914000.0,914000.0,,212000.0,212000.0,,,205000.0,,701000.0,754347
2024,Januar,KOMPAKTKLASSE,MG ROEWE,4,249,,,,,,,,,,,249000.0,26000.0,,82000.0,754348
2024,Januar,KOMPAKTKLASSE,NISSAN,LEAF,69,,,,,,,,,,,69000.0,,,66000.0,754349
2024,Januar,KOMPAKTKLASSE,OPEL,ASTRA,3927,1761000.0,389000.0,389000.0,,,,,389000.0,389000.0,,109000.0,,,3423000.0,754350
2024,Januar,KOMPAKTKLASSE,PEUGEOT,308,816,235000.0,74000.0,74000.0,,,,,74000.0,74000.0,,69000.0,,,628000.0,754351
2024,Januar,KOMPAKTKLASSE,RENAULT,MEGANE,526,28000.0,,,,,,,,,,471000.0,,,495000.0,754352
2024,Januar,KOMPAKTKLASSE,SEAT,BORN,198,,,,,,,,,,,198000.0,,,140000.0,754353
2024,Januar,KOMPAKTKLASSE,SEAT,LEON,3171,1208000.0,901000.0,901000.0,,514000.0,514000.0,,387000.0,387000.0,,,238000.0,,2198000.0,754354
2024,Januar,KOMPAKTKLASSE,SKODA,OCTAVIA,4464,2855000.0,789000.0,789000.0,,669000.0,669000.0,,120000.0,120000.0,,,819000.0,,3695000.0,754355
2024,Januar,KOMPAKTKLASSE,SKODA,SCALA,834,,,,,,,,,,,,,,551000.0,754356
2024,Januar,KOMPAKTKLASSE,SUZUKI,SWACE,30,,30000.0,30000.0,,30000.0,30000.0,,,,,,,,27000.0,754357
2024,Januar,KOMPAKTKLASSE,TOYOTA,COROLLA,1090,,1088000.0,1088000.0,,1088000.0,1088000.0,,,,,,111000.0,,676000.0,754358
2024,Januar,KOMPAKTKLASSE,TOYOTA,PRIUS,70,,70000.0,70000.0,,,,,70000.0,70000.0,,,,,62000.0,754359
2024,Januar,KOMPAKTKLASSE,VW,GOLF,9932,3502000.0,2549000.0,2549000.0,,2543000.0,2543000.0,,6000.0,6000.0,,,526000.0,,8230000.0,754360
2024,Januar,KOMPAKTKLASSE,VW,ID.3,507,,,,,,,,,,,507000.0,,,452000.0,754361
2024,Januar,MITTELKLASSE,ALFA ROMEO,GIULIA,205,7000.0,,,,,,,,,,,176000.0,,163000.0,754362
2024,Januar,MITTELKLASSE,AUDI,A4,2436,,2350000.0,908000.0,1442000.0,2350000.0,908000.0,1442000.0,,,,,768000.0,,2228000.0,754363
2024,Januar,MITTELKLASSE,AUDI,A5,505,,372000.0,226000.0,146000.0,372000.0,226000.0,146000.0,,,,,307000.0,128000.0,423000.0,754364
2024,Januar,MITTELKLASSE,BMW,3ER,2859,1000.0,1885000.0,596000.0,1289000.0,1435000.0,146000.0,1289000.0,450000.0,450000.0,,,1115000.0,,2512000.0,754365
2024,Januar,MITTELKLASSE,BMW,4ER,1603,,395000.0,163000.0,232000.0,395000.0,163000.0,232000.0,,,,880000.0,640000.0,158000.0,1370000.0,754366
2024,Januar,MITTELKLASSE,BYD,SEAL,18,,,,,,,,,,,18000.0,2000.0,,9000.0,754367
2024,Januar,MITTELKLASSE,CITROEN,C5,1116,269000.0,323000.0,323000.0,,242000.0,242000.0,,81000.0,81000.0,,,,,781000.0,754368
2024,Januar,MITTELKLASSE,HYUNDAI,G70,5,3000.0,,,,,,,,,,,2000.0,,4000.0,754369
2024,Januar,MITTELKLASSE,HYUNDAI,IONIQ6,182,,,,,,,,,,,182000.0,78000.0,,149000.0,754370
2024,Januar,MITTELKLASSE,JAGUAR,XE,24,,9000.0,,9000.0,9000.0,,9000.0,,,,,6000.0,,20000.0,754371
2024,Januar,MITTELKLASSE,KIA,STINGER,8,,,,,,,,,,,,8000.0,,4000.0,754372
2024,Januar,MITTELKLASSE,MAZDA,6,154,,,,,,,,,,,,,,107000.0,754373
2024,Januar,MITTELKLASSE,MERCEDES,C-KLASSE,2700,19000.0,2654000.0,1302000.0,1352000.0,2099000.0,915000.0,1184000.0,555000.0,387000.0,168000.0,,687000.0,42000.0,1797000.0,754374
2024,Januar,MITTELKLASSE,MERCEDES,CLA-KLASSE,1076,217000.0,777000.0,777000.0,,582000.0,582000.0,,195000.0,195000.0,,,167000.0,,622000.0,754375
2024,Januar,MITTELKLASSE,MG ROEWE,5,205,,,,,,,,,,,205000.0,,,190000.0,754376
2024,Januar,MITTELKLASSE,NIO,ET5,7,,,,,,,,,,,7000.0,7000.0,,3000.0,754377
2024,Januar,MITTELKLASSE,PEUGEOT,408,123,,18000.0,18000.0,,,,,18000.0,18000.0,,,,,99000.0,754378
2024,Januar,MITTELKLASSE,PEUGEOT,508,157,88000.0,49000.0,49000.0,,,,,49000.0,49000.0,,,11000.0,,151000.0,754379
2024,Januar,MITTELKLASSE,POLESTAR,2,110,,,,,,,,,,,110000.0,29000.0,,84000.0,754380
2024,Januar,MITTELKLASSE,SKODA,SUPERB,1044,769000.0,31000.0,31000.0,,,,,31000.0,31000.0,,,287000.0,,894000.0,754381
2024,Januar,MITTELKLASSE,TESLA,MODEL 3,695,,,,,,,,,,,695000.0,449000.0,,503000.0,754382
2024,Januar,MITTELKLASSE,VOLVO,60,463,,463000.0,261000.0,202000.0,436000.0,234000.0,202000.0,27000.0,27000.0,,,295000.0,,367000.0,754383
2024,Januar,MITTELKLASSE,VW,ARTEON,808,522000.0,11000.0,11000.0,,,,,11000.0,11000.0,,,262000.0,,700000.0,754384
2024,Januar,MITTELKLASSE,VW,PASSAT,3118,2463000.0,41000.0,41000.0,,12000.0,12000.0,,29000.0,29000.0,,,158000.0,,3059000.0,754385
2024,Januar,OBERE MITTELKLASSE,AUDI,A6,1129,,1129000.0,544000.0,585000.0,929000.0,344000.0,585000.0,200000.0,200000.0,,,958000.0,,999000.0,754386
2024,Januar,OBERE MITTELKLASSE,BMW,5ER,1316,1000.0,1037000.0,457000.0,580000.0,770000.0,190000.0,580000.0,267000.0,267000.0,,278000.0,534000.0,,1201000.0,754387
2024,Januar,OBERE MITTELKLASSE,JAGUAR,XF,17,,14000.0,,14000.0,14000.0,,14000.0,,,,,8000.0,,16000.0,754388
2024,Januar,OBERE MITTELKLASSE,LEXUS,ES,19,,19000.0,19000.0,,19000.0,19000.0,,,,,,,,17000.0,754389
2024,Januar,OBERE MITTELKLASSE,MERCEDES,CLE,254,,254000.0,206000.0,48000.0,252000.0,204000.0,48000.0,2000.0,2000.0,,,98000.0,16000.0,163000.0,754390
2024,Januar,OBERE MITTELKLASSE,MERCEDES,E-KLASSE,2478,66000.0,1626000.0,592000.0,1034000.0,882000.0,195000.0,687000.0,744000.0,397000.0,347000.0,776000.0,788000.0,,1903000.0,754391
2024,Januar,OBERE MITTELKLASSE,SUBARU,OUTBACK,91,,,,,,,,,,,,91000.0,,41000.0,754392
2024,Januar,OBERE MITTELKLASSE,TOYOTA,CAMRY,10,,6000.0,6000.0,,6000.0,6000.0,,,,,,,,4000.0,754393
2024,Januar,OBERE MITTELKLASSE,TOYOTA,MIRAI,5,,,,,,,,,,,,,,4000.0,754394
2024,Januar,OBERE MITTELKLASSE,VOLVO,90,91,2000.0,89000.0,40000.0,49000.0,65000.0,16000.0,49000.0,24000.0,24000.0,,,53000.0,,78000.0,754395
2024,Januar,OBERE MITTELKLASSE,VW,ID.7,142,,,,,,,,,,,142000.0,3000.0,,138000.0,754396
2024,Januar,OBERKLASSE,AUDI,A7,122,,122000.0,69000.0,53000.0,113000.0,60000.0,53000.0,9000.0,9000.0,,,115000.0,,95000.0,754397
2024,Januar,OBERKLASSE,AUDI,A8,121,,120000.0,49000.0,71000.0,97000.0,26000.0,71000.0,23000.0,23000.0,,,121000.0,,80000.0,754398
2024,Januar,OBERKLASSE,AUDI,E-TRON GT,82,,,,,,,,,,,82000.0,82000.0,,76000.0,754399
2024,Januar,OBERKLASSE,BENTLEY,CONTINENTAL,39,,1000.0,1000.0,,,,,1000.0,1000.0,,,39000.0,11000.0,27000.0,754400
2024,Januar,OBERKLASSE,BMW,7ER,207,,155000.0,55000.0,100000.0,100000.0,,100000.0,55000.0,55000.0,,51000.0,195000.0,,187000.0,754401
2024,Januar,OBERKLASSE,BMW,8ER,111,,18000.0,,18000.0,18000.0,,18000.0,,,,,106000.0,13000.0,102000.0,754402
2024,Januar,OBERKLASSE,MERCEDES,CLS,11,7000.0,4000.0,4000.0,,4000.0,4000.0,,,,,,9000.0,,8000.0,754403
2024,Januar,OBERKLASSE,MERCEDES,S-KLASSE,485,11000.0,254000.0,157000.0,97000.0,186000.0,89000.0,97000.0,68000.0,68000.0,,204000.0,392000.0,,420000.0,754404
2024,Januar,OBERKLASSE,NIO,ET7,6,,,,,,,,,,,6000.0,6000.0,,5000.0,754405
2024,Januar,OBERKLASSE,PORSCHE,PANAMERA,325,,254000.0,254000.0,,,,,254000.0,254000.0,,,319000.0,,307000.0,754406
2024,Januar,OBERKLASSE,PORSCHE,TAYCAN,266,,,,,,,,,,,266000.0,179000.0,,243000.0,754407
2024,Januar,OBERKLASSE,ROLLS ROYCE,SPECTRE,11,,,,,,,,,,,11000.0,11000.0,,10000.0,754408
2024,Januar,OBERKLASSE,TESLA,MODEL S,31,,,,,,,,,,,31000.0,31000.0,,15000.0,754409
2024,Januar,SUVs,ALFA ROMEO,STELVIO,134,50000.0,,,,,,,,,,,134000.0,,100000.0,754410
2024,Januar,SUVs,ALFA ROMEO,TONALE,290,117000.0,173000.0,173000.0,,140000.0,140000.0,,33000.0,33000.0,,,33000.0,,206000.0,754411
2024,Januar,SUVs,AUDI,Q2,1401,360000.0,,,,,,,,,,,303000.0,,1229000.0,754412
2024,Januar,SUVs,AUDI,Q4,1424,,,,,,,,,,,1424000.0,738000.0,,1212000.0,754413
2024,Januar,SUVs,AUDI,Q6,22,,,,,,,,,,,22000.0,19000.0,,22000.0,754414
2024,Januar,SUVs,BMW,IX,363,,,,,,,,,,,363000.0,363000.0,,243000.0,754415
2024,Januar,SUVs,BMW,X1,1706,143000.0,938000.0,623000.0,315000.0,755000.0,440000.0,315000.0,183000.0,183000.0,,358000.0,962000.0,,1183000.0,754416
2024,Januar,SUVs,BMW,X2,94,14000.0,4000.0,4000.0,,2000.0,2000.0,,2000.0,2000.0,,18000.0,59000.0,,84000.0,754417
2024,Januar,SUVs,BMW,XM,127,,127000.0,127000.0,,,,,127000.0,127000.0,,,127000.0,,113000.0,754418
2024,Januar,SUVs,BYD,ATTO 3,80,,,,,,,,,,,80000.0,,,9000.0,754419
2024,Januar,SUVs,DACIA,DUSTER,1491,383000.0,,,,,,,,,,,382000.0,,475000.0,754420
2024,Januar,SUVs,DS,DS7 CROSSBACK,116,89000.0,26000.0,26000.0,,,,,26000.0,26000.0,,,16000.0,,71000.0,754421
2024,Januar,SUVs,FERRARI,PUROSANGUE,31,,,,,,,,,,,,31000.0,,19000.0,754422
2024,Januar,SUVs,FIAT,600,42,,,,,,,,,,,42000.0,,,33000.0,754423
2024,Januar,SUVs,FISKER,OCEAN,27,,,,,,,,,,,27000.0,27000.0,,17000.0,754424
2024,Januar,SUVs,FORD,EXPLORER,39,,39000.0,39000.0,,,,,39000.0,39000.0,,,39000.0,,33000.0,754425
2024,Januar,SUVs,FORD,KUGA,1987,300000.0,1394000.0,1393000.0,1000.0,327000.0,326000.0,1000.0,1067000.0,1067000.0,,,235000.0,,1295000.0,754426
2024,Januar,SUVs,FORD,MUSTANG MACH-E,99,,,,,,,,,,,99000.0,38000.0,,76000.0,754427
2024,Januar,SUVs,GWM,COFFEE 01,68,,68000.0,68000.0,,,,,68000.0,68000.0,,,68000.0,,58000.0,754428
2024,Januar,SUVs,HONDA,CR-V,182,,182000.0,182000.0,,134000.0,134000.0,,48000.0,48000.0,,,126000.0,,69000.0,754429
2024,Januar,SUVs,HONDA,E:NY1,8,,,,,,,,,,,8000.0,,,1000.0,754430
2024,Januar,SUVs,HONDA,HR-V,125,,125000.0,125000.0,,125000.0,125000.0,,,,,,,,24000.0,754431
2024,Januar,SUVs,HONDA,ZR-V,48,,48000.0,48000.0,,48000.0,48000.0,,,,,,,,12000.0,754432
2024,Januar,SUVs,HYUNDAI,BAYON,340,,325000.0,325000.0,,325000.0,325000.0,,,,,,,,269000.0,754433
2024,Januar,SUVs,HYUNDAI,GV70,29,15000.0,,,,,,,,,,7000.0,29000.0,,20000.0,754434
2024,Januar,SUVs,HYUNDAI,GV80,7,6000.0,,,,,,,,,,,7000.0,,3000.0,754435
2024,Januar,SUVs,HYUNDAI,IONIQ5,362,,,,,,,,,,,362000.0,106000.0,,275000.0,754436
2024,Januar,SUVs,HYUNDAI,KONA,952,,195000.0,195000.0,,195000.0,195000.0,,,,,340000.0,100000.0,,708000.0,754437
2024,Januar,SUVs,HYUNDAI,TUCSON,1369,,1220000.0,1177000.0,43000.0,893000.0,850000.0,43000.0,327000.0,327000.0,,,745000.0,,1201000.0,754438
2024,Januar,SUVs,JAGUAR,I-PACE,8,,,,,,,,,,,8000.0,8000.0,,7000.0,754439
2024,Januar,SUVs,JEEP,AVENGER,421,,,,,,,,,,,151000.0,,,311000.0,754440
2024,Januar,SUVs,KIA,EV6,344,,,,,,,,,,,344000.0,191000.0,,233000.0,754441
2024,Januar,SUVs,KIA,EV9,147,,,,,,,,,,,147000.0,147000.0,,111000.0,754442
2024,Januar,SUVs,KIA,NIRO,374,,156000.0,156000.0,,89000.0,89000.0,,67000.0,67000.0,,218000.0,,,208000.0,754443
2024,Januar,SUVs,KIA,SPORTAGE,1166,,1127000.0,1011000.0,116000.0,911000.0,795000.0,116000.0,216000.0,216000.0,,,493000.0,,757000.0,754444
2024,Januar,SUVs,KIA,STONIC,496,,177000.0,177000.0,,177000.0,177000.0,,,,,,,,351000.0,754445
2024,Januar,SUVs,LEXUS,NX,146,,146000.0,146000.0,,102000.0,102000.0,,44000.0,44000.0,,,115000.0,,101000.0,754446
2024,Januar,SUVs,LEXUS,RX,85,,85000.0,85000.0,,40000.0,40000.0,,45000.0,45000.0,,,85000.0,,71000.0,754447
2024,Januar,SUVs,LEXUS,RZ,6,,,,,,,,,,,6000.0,6000.0,,5000.0,754448
2024,Januar,SUVs,LEXUS,UX,119,,119000.0,119000.0,,119000.0,119000.0,,,,,,2000.0,,16000.0,754449
2024,Januar,SUVs,LOTUS,ELETRE,9,,,,,,,,,,,9000.0,9000.0,,8000.0,754450
2024,Januar,SUVs,LYNK & CO,01,5,,5000.0,5000.0,,,,,5000.0,5000.0,,,,,5000.0,754451
2024,Januar,SUVs,MASERATI,GRECALE,26,,16000.0,16000.0,,16000.0,16000.0,,,,,,26000.0,,23000.0,754452
2024,Januar,SUVs,MASERATI,LEVANTE,8,,,,,,,,,,,,8000.0,,6000.0,754453
2024,Januar,SUVs,MAZDA,CX-30,515,,515000.0,515000.0,,515000.0,515000.0,,,,,,31000.0,,202000.0,754454
2024,Januar,SUVs,MAZDA,CX-5,752,136000.0,611000.0,611000.0,,611000.0,611000.0,,,,,,316000.0,,382000.0,754455
2024,Januar,SUVs,MAZDA,CX-60,461,,461000.0,193000.0,268000.0,268000.0,,268000.0,193000.0,193000.0,,,421000.0,,274000.0,754456
2024,Januar,SUVs,MAZDA,MX-30,129,,123000.0,123000.0,,,,,123000.0,123000.0,,6000.0,,,37000.0,754457
2024,Januar,SUVs,MERCEDES,GLA,1898,202000.0,884000.0,884000.0,,677000.0,677000.0,,207000.0,207000.0,,803000.0,461000.0,,679000.0,754458
2024,Januar,SUVs,MERCEDES,GLB,1091,452000.0,193000.0,193000.0,,193000.0,193000.0,,,,,375000.0,425000.0,,671000.0,754459
2024,Januar,SUVs,MERCEDES,"GLK, GLC",2420,39000.0,2349000.0,1070000.0,1279000.0,1360000.0,481000.0,879000.0,989000.0,589000.0,400000.0,25000.0,2420000.0,,1713000.0,754460
2024,Januar,SUVs,MG ROEWE,MARVEL,20,,,,,,,,,,,20000.0,6000.0,,7000.0,754461
2024,Januar,SUVs,MG ROEWE,RX6,223,,1000.0,1000.0,,,,,1000.0,1000.0,,,,,220000.0,754462
2024,Januar,SUVs,MG ROEWE,ZS,199,,,,,,,,,,,42000.0,,,148000.0,754463
2024,Januar,SUVs,MITSUBISHI,ASX,160,,100000.0,100000.0,,90000.0,90000.0,,10000.0,10000.0,,,,,61000.0,754464
2024,Januar,SUVs,MITSUBISHI,ECLIPSE CROSS,234,,234000.0,234000.0,,,,,234000.0,234000.0,,,234000.0,,160000.0,754465
2024,Januar,SUVs,NIO,EL6,8,,,,,,,,,,,8000.0,8000.0,,4000.0,754466
2024,Januar,SUVs,NISSAN,ARIYA,67,,,,,,,,,,,67000.0,20000.0,,50000.0,754467
2024,Januar,SUVs,NISSAN,QASHQAI,1098,,1097000.0,1097000.0,,1097000.0,1097000.0,,,,,,65000.0,,725000.0,754468
2024,Januar,SUVs,OPEL,CROSSLAND X,1308,112000.0,,,,,,,,,,,,,1165000.0,754469
2024,Januar,SUVs,OPEL,GRANDLAND X,2493,362000.0,453000.0,453000.0,,10000.0,10000.0,,443000.0,443000.0,,,226000.0,,2398000.0,754470
2024,Januar,SUVs,OPEL,MOKKA,1979,19000.0,,,,,,,,,,77000.0,,,1676000.0,754471
2024,Januar,SUVs,PEUGEOT,2008,979,140000.0,,,,,,,,,,122000.0,,,760000.0,754472
2024,Januar,SUVs,RENAULT,ARKANA,201,,201000.0,201000.0,,201000.0,201000.0,,,,,,,,70000.0,754473
2024,Januar,SUVs,RENAULT,AUSTRAL,433,,433000.0,433000.0,,433000.0,433000.0,,,,,,,,116000.0,754474
2024,Januar,SUVs,RENAULT,CAPTUR,297,,219000.0,219000.0,,217000.0,217000.0,,2000.0,2000.0,,,,,92000.0,754475
2024,Januar,SUVs,RENAULT,KOLEOS,14,12000.0,,,,,,,,,,,12000.0,,9000.0,754476
2024,Januar,SUVs,SEAT,ARONA,959,,,,,,,,,,,,,,523000.0,754477
2024,Januar,SUVs,SEAT,ATECA,1589,339000.0,,,,,,,,,,,594000.0,,984000.0,754478
2024,Januar,SUVs,SEAT,FORMENTOR,2199,212000.0,518000.0,518000.0,,,,,518000.0,518000.0,,,806000.0,,1387000.0,754479
2024,Januar,SUVs,SEAT,TARRACO,544,248000.0,134000.0,134000.0,,,,,134000.0,134000.0,,,217000.0,,417000.0,754480
2024,Januar,SUVs,SKODA,ENYAQ,1457,,,,,,,,,,,1457000.0,367000.0,,1067000.0,754481
2024,Januar,SUVs,SKODA,KAMIQ,1971,,,,,,,,,,,,,,887000.0,754482
2024,Januar,SUVs,SKODA,KAROQ,2852,872000.0,,,,,,,,,,,1072000.0,,1369000.0,754483
2024,Januar,SUVs,SMART,1,340,,,,,,,,,,,340000.0,97000.0,,136000.0,754484
2024,Januar,SUVs,SMART,3,154,,,,,,,,,,,154000.0,87000.0,,121000.0,754485
2024,Januar,SUVs,SSANGYONG,KORANDO,23,1000.0,,,,,,,,,,7000.0,4000.0,,15000.0,754486
2024,Januar,SUVs,SSANGYONG,TIVOLI,42,,,,,,,,,,,,2000.0,,14000.0,754487
2024,Januar,SUVs,SSANGYONG,TORRES,27,,,,,,,,,,,,8000.0,,13000.0,754488
2024,Januar,SUVs,SUBARU,XV,38,,12000.0,12000.0,,12000.0,12000.0,,,,,,38000.0,,16000.0,754489
2024,Januar,SUVs,SUZUKI,SX4,83,,83000.0,83000.0,,83000.0,83000.0,,,,,,56000.0,,47000.0,754490
2024,Januar,SUVs,SUZUKI,VITARA,193,,193000.0,193000.0,,193000.0,193000.0,,,,,,98000.0,,86000.0,754491
2024,Januar,SUVs,TESLA,MODEL X,33,,,,,,,,,,,33000.0,33000.0,,22000.0,754492
2024,Januar,SUVs,TESLA,MODEL Y,2393,,,,,,,,,,,2393000.0,1653000.0,,899000.0,754493
2024,Januar,SUVs,TOYOTA,BZ4,155,,,,,,,,,,,155000.0,18000.0,,99000.0,754494
2024,Januar,SUVs,TOYOTA,C-HR,885,,885000.0,885000.0,,885000.0,885000.0,,,,,,133000.0,,648000.0,754495
2024,Januar,SUVs,TOYOTA,HIGHLANDER,27,,27000.0,27000.0,,27000.0,27000.0,,,,,,27000.0,,18000.0,754496
2024,Januar,SUVs,TOYOTA,RAV 4,726,,723000.0,723000.0,,607000.0,607000.0,,116000.0,116000.0,,,399000.0,,489000.0,754497
2024,Januar,SUVs,VOLVO,C40,97,,,,,,,,,,,97000.0,30000.0,,84000.0,754498
2024,Januar,SUVs,VOLVO,EX30,494,,,,,,,,,,,494000.0,191000.0,,461000.0,754499
2024,Januar,SUVs,VW,"ID.4, ID.5",751,,,,,,,,,,,751000.0,158000.0,,583000.0,754500
