DATE,MARKE,MODELL,MODELLREIHE,INSGESAMT,MIT DIESELANTRIEB,MIT HYBRIDANTRIEB,MIT ELEKTROANTRIEB,MIT ALLRADANTRIEB,CABRIOLETS
202011,BENTLEY,SONSTIGE,BENTLEY SONSTIGE,,,,,,
202011,BMW,IX3,BMW IX3,26.0,,,26.0,,
202011,BMW,I3,BMW I3,1302.0,,,1299.0,,
202011,BMW,I8,BMW I8,14.0,,14.0,,14.0,13.0
202011,BMW,X1,BMW X1,3047.0,929.0,1165.0,,2057.0,
202011,BMW,X2,BMW X2,1174.0,549.0,135.0,,567.0,
202011,BMW,X3,BMW X3,2096.0,304.0,1356.0,,2096.0,
202011,BMW,X4,BMW X4,449.0,36.0,265.0,,449.0,
202011,BMW,X5,BMW X5,1310.0,257.0,973.0,,1310.0,
202011,BMW,X6,BMW X6,200.0,67.0,78.0,,200.0,
202011,BMW,X7,BMW X7,130.0,47.0,58.0,,130.0,
202011,BMW,Z4,BMW Z4,243.0,,,,,243.0
202011,BMW,1ER,BMW 1ER,3078.0,963.0,,,408.0,
202011,BMW,2ER,BMW 2ER,2390.0,971.0,138.0,,598.0,124.0
202011,BMW,3ER,BMW 3ER,5331.0,256.0,3882.0,,1849.0,
202011,BMW,4ER,BMW 4ER,592.0,12.0,224.0,,212.0,102.0
202011,BMW,5ER,BMW 5ER,2551.0,61.0,2422.0,,1389.0,
202011,BMW,6ER,BMW 6ER,74.0,5.0,65.0,,56.0,
202011,BMW,7ER,BMW 7ER,253.0,39.0,176.0,,200.0,
202011,BMW,8ER,BMW 8ER,185.0,8.0,22.0,,173.0,49.0
202011,BMW,SONSTIGE,BMW SONSTIGE,87.0,34.0,23.0,,87.0,1.0
202011,CADILLAC,XT4,CADILLAC XT4,15.0,15.0,,,10.0,
202011,CADILLAC,SONSTIGE,CADILLAC SONSTIGE,,,,,,
202011,CITROEN,BERLINGO,CITROEN BERLINGO,1135.0,545.0,,,,
202011,CITROEN,C-ZERO,CITROEN C-ZERO,14.0,,,14.0,,
202011,CITROEN,C1,CITROEN C1,471.0,,,,,
202011,CITROEN,C3,CITROEN C3,998.0,179.0,,,,
202011,CITROEN,C4,CITROEN C4,175.0,113.0,,7.0,,
202011,CITROEN,C4 CACTUS,CITROEN C4 CACTUS,60.0,7.0,,,,
202011,CITROEN,C5,CITROEN C5,702.0,279.0,228.0,,,
202011,CITROEN,JUMPER,CITROEN JUMPER,628.0,622.0,,,3.0,
202011,CITROEN,JUMPY,CITROEN JUMPY,304.0,279.0,,25.0,,
202011,CITROEN,SONSTIGE,CITROEN SONSTIGE,,,,,,
202011,CUPRA,FORMENTOR,CUPRA FORMENTOR,522.0,,4.0,,518.0,
202011,DACIA,DOKKER,DACIA DOKKER,1145.0,220.0,,,,
202011,DACIA,DUSTER,DACIA DUSTER,1532.0,215.0,,,317.0,
202011,DACIA,LODGY,DACIA LODGY,410.0,71.0,,,,
202011,DACIA,LOGAN,DACIA LOGAN,248.0,17.0,,,,
202011,DACIA,SANDERO,DACIA SANDERO,1365.0,52.0,,,,
202011,DACIA,SONSTIGE,DACIA SONSTIGE,2.0,,,,,
202011,DS,DS3,DS DS3,120.0,6.0,,29.0,,
202011,DS,DS7 CROSSBACK,DS DS7 CROSSBACK,148.0,64.0,53.0,,50.0,
202011,FERRARI,F8,FERRARI F8,13.0,,,,,
202011,FERRARI,PORTOFINO,FERRARI PORTOFINO,4.0,,,,,4.0
202011,FERRARI,ROMA,FERRARI ROMA,32.0,,,,,
202011,FERRARI,488,FERRARI 488,23.0,,,,,12.0
202011,FERRARI,SONSTIGE,FERRARI SONSTIGE,18.0,,1.0,,1.0,6.0
202011,FIAT,DUCATO,FIAT DUCATO,2455.0,2443.0,,,24.0,
202011,FIAT,PANDA,FIAT PANDA,763.0,,221.0,,31.0,
202011,FIAT,TALENTO,FIAT TALENTO,183.0,183.0,,,,
202011,FIAT,TIPO,FIAT TIPO,419.0,66.0,,,,
202011,FIAT,500,FIAT 500,3757.0,294.0,1695.0,153.0,,
202011,FIAT,SONSTIGE,FIAT SONSTIGE,,,,,,
202011,FORD,C-MAX,FORD C-MAX,,,,,,
202011,FORD,ECOSPORT,FORD ECOSPORT,735.0,4.0,,,,
202011,FORD,EDGE,FORD EDGE,302.0,302.0,,,297.0,
202011,FORD,EXPLORER,FORD EXPLORER,111.0,,111.0,,111.0,
202011,FORD,FIESTA,FORD FIESTA,3587.0,69.0,582.0,,,
202011,FORD,FOCUS,FORD FOCUS,5687.0,2116.0,1894.0,,,
202011,FORD,GALAXY,FORD GALAXY,324.0,310.0,,,22.0,
202011,FORD,KUGA,FORD KUGA,2871.0,1197.0,639.0,,1079.0,
202011,FORD,MONDEO,FORD MONDEO,630.0,559.0,66.0,,45.0,
202011,FORD,MUSTANG,FORD MUSTANG,260.0,,,,,56.0
202011,FORD,PUMA,FORD PUMA,2815.0,64.0,1743.0,,,
202011,FORD,S-MAX,FORD S-MAX,568.0,544.0,,,55.0,
202011,FORD,TRANSIT CONNECT,FORD TRANSIT CONNECT,206.0,205.0,,,,
202011,FORD,TRANSIT COURIER,FORD TRANSIT COURIER,118.0,112.0,,,,
202011,FORD,"TRANSIT, TOURNEO","FORD TRANSIT, TOURNEO",1443.0,1380.0,61.0,,13.0,
202011,FORD,SONSTIGE,FORD SONSTIGE,12.0,4.0,,5.0,4.0,
202011,HONDA,CIVIC,HONDA CIVIC,96.0,,,,,
202011,HONDA,CR-V,HONDA CR-V,316.0,,216.0,,164.0,
202011,HONDA,E,HONDA E,252.0,,,252.0,,
202011,HONDA,HR-V,HONDA HR-V,63.0,,,,,
202011,HONDA,JAZZ,HONDA JAZZ,314.0,,313.0,,,
202011,HONDA,SONSTIGE,HONDA SONSTIGE,2.0,,1.0,,1.0,
202011,HYUNDAI,H-1 STAREX,HYUNDAI H-1 STAREX,15.0,15.0,,,,
202011,HYUNDAI,I 10,HYUNDAI I 10,1366.0,,,,,
202011,HYUNDAI,I 20,HYUNDAI I 20,999.0,,372.0,,,
202011,HYUNDAI,I 30,HYUNDAI I 30,1122.0,37.0,433.0,,,
202011,HYUNDAI,IONIQ,HYUNDAI IONIQ,291.0,,205.0,86.0,,
202011,HYUNDAI,KONA,HYUNDAI KONA,4545.0,14.0,633.0,2471.0,82.0,
202011,HYUNDAI,NEXO,HYUNDAI NEXO,3.0,,,,,
202011,HYUNDAI,SANTA FE,HYUNDAI SANTA FE,307.0,300.0,4.0,,296.0,
202011,HYUNDAI,TUCSON,HYUNDAI TUCSON,1276.0,45.0,261.0,,315.0,
202011,HYUNDAI,SONSTIGE,HYUNDAI SONSTIGE,12.0,4.0,1.0,4.0,4.0,
202011,INFINITI,Q30,INFINITI Q30,,,,,,
202011,INFINITI,Q50,INFINITI Q50,,,,,,
202011,INFINITI,SONSTIGE,INFINITI SONSTIGE,,,,,,
202011,IVECO,DAILY,IVECO DAILY,64.0,64.0,,,1.0,
202011,IVECO,EUROCARGO,IVECO EUROCARGO,7.0,7.0,,,,
202011,IVECO,SONSTIGE,IVECO SONSTIGE,1.0,1.0,,,,
202011,JAGUAR,E-PACE,JAGUAR E-PACE,84.0,45.0,,,83.0,
202011,JAGUAR,F-PACE,JAGUAR F-PACE,38.0,27.0,,,32.0,
202011,JAGUAR,F-TYPE,JAGUAR F-TYPE,90.0,,,,25.0,41.0
202011,JAGUAR,I-PACE,JAGUAR I-PACE,263.0,,,263.0,263.0,
202011,JAGUAR,XE,JAGUAR XE,6.0,2.0,,,1.0,
202011,JAGUAR,XF,JAGUAR XF,2.0,2.0,,,,
202011,JAGUAR,SONSTIGE,JAGUAR SONSTIGE,,,,,,
202011,JEEP,CHEROKEE,JEEP CHEROKEE,90.0,90.0,,,90.0,
202011,JEEP,COMPASS,JEEP COMPASS,683.0,36.0,91.0,,144.0,
202011,JEEP,GRAND CHEROKEE,JEEP GRAND CHEROKEE,81.0,66.0,,,81.0,
202011,JEEP,RENEGADE,JEEP RENEGADE,402.0,47.0,96.0,,164.0,
202011,JEEP,WRANGLER,JEEP WRANGLER,193.0,144.0,,,193.0,1.0
202011,KIA,CEED,KIA CEED,2008.0,31.0,578.0,,,
202011,KIA,NIRO,KIA NIRO,779.0,,451.0,328.0,,
202011,KIA,OPTIMA,KIA OPTIMA,19.0,,18.0,,,
202011,KIA,PICANTO,KIA PICANTO,684.0,,,,,
202011,KIA,RIO,KIA RIO,368.0,,99.0,,,
202011,KIA,SORENTO,KIA SORENTO,334.0,293.0,41.0,,302.0,
202011,KIA,SOUL,KIA SOUL,125.0,,,125.0,,
202011,KIA,SPORTAGE,KIA SPORTAGE,652.0,12.0,161.0,,377.0,
202011,KIA,STINGER,KIA STINGER,18.0,2.0,,,16.0,
202011,KIA,STONIC,KIA STONIC,613.0,,172.0,,,
202011,KIA,SONSTIGE,KIA SONSTIGE,,,,,,
202011,LADA,NIVA,LADA NIVA,54.0,,,,47.0,
202011,LADA,VESTA,LADA VESTA,,,,,,
202011,LADA,SONSTIGE,LADA SONSTIGE,1.0,,,,1.0,
202011,LAMBORGHINI,AVENTADOR,LAMBORGHINI AVENTADOR,62.0,,,,54.0,15.0
202011,LAMBORGHINI,SONSTIGE,LAMBORGHINI SONSTIGE,,,,,,
202011,LAND ROVER,DEFENDER,LAND ROVER DEFENDER,188.0,131.0,43.0,,188.0,
202011,LAND ROVER,DISCOVERY,LAND ROVER DISCOVERY,42.0,42.0,,,42.0,
202011,LAND ROVER,DISCOVERY SPORT,LAND ROVER DISCOVERY SPORT,270.0,14.0,256.0,,258.0,
202011,LAND ROVER,RANGE ROVER,LAND ROVER RANGE ROVER,109.0,10.0,82.0,,108.0,
202011,LAND ROVER,RANGE ROVER EVOQUE,LAND ROVER RANGE ROVER EVOQUE,375.0,10.0,365.0,,365.0,
202011,LAND ROVER,RANGE ROVER SPORT,LAND ROVER RANGE ROVER SPORT,159.0,11.0,98.0,,159.0,
202011,LAND ROVER,RANGE ROVER VELAR,LAND ROVER RANGE ROVER VELAR,111.0,73.0,,,111.0,
202011,LAND ROVER,SONSTIGE,LAND ROVER SONSTIGE,,,,,,
202011,LEXUS,CT,LEXUS CT,7.0,,7.0,,,
202011,LEXUS,ES,LEXUS ES,17.0,,17.0,,,
202011,LEXUS,IS,LEXUS IS,14.0,,13.0,,1.0,
202011,LEXUS,LC,LEXUS LC,18.0,,,,,17.0
202011,LEXUS,NX,LEXUS NX,82.0,,82.0,,42.0,
202011,LEXUS,RC,LEXUS RC,4.0,,4.0,,,
202011,LEXUS,RX,LEXUS RX,43.0,,43.0,,43.0,
202011,LEXUS,UX,LEXUS UX,146.0,,134.0,12.0,2.0,
202011,LEXUS,SONSTIGE,LEXUS SONSTIGE,1.0,,1.0,,1.0,
202011,LOTUS,ELISE,LOTUS ELISE,5.0,,,,,5.0
202011,LOTUS,SONSTIGE,LOTUS SONSTIGE,6.0,,,,,
202011,MAN,TGE,MAN TGE,34.0,34.0,,,10.0,
202011,MAN,SONSTIGE,MAN SONSTIGE,4.0,4.0,,,2.0,
202011,MASERATI,GHIBLI,MASERATI GHIBLI,20.0,2.0,5.0,,8.0,
202011,MASERATI,GRANTURISMO,MASERATI GRANTURISMO,,,,,,
202011,MASERATI,LEVANTE,MASERATI LEVANTE,29.0,6.0,,,29.0,
202011,MASERATI,QUATTROPORTE,MASERATI QUATTROPORTE,5.0,,,,5.0,
202011,MASERATI,SONSTIGE,MASERATI SONSTIGE,,,,,,
202011,MAZDA,CX-3,MAZDA CX-3,287.0,,,,,
202011,MAZDA,CX-5,MAZDA CX-5,1273.0,423.0,,,675.0,
202011,MAZDA,CX-30,MAZDA CX-30,1444.0,44.0,1400.0,,155.0,
202011,MAZDA,MX-5,MAZDA MX-5,181.0,,,,,181.0
202011,MAZDA,MX-30,MAZDA MX-30,1211.0,,,1211.0,,
202011,MAZDA,2,MAZDA 2,595.0,,524.0,,,
202011,MAZDA,3,MAZDA 3,680.0,10.0,670.0,,14.0,
202011,MAZDA,6,MAZDA 6,257.0,81.0,,,8.0,
202011,MAZDA,SONSTIGE,MAZDA SONSTIGE,,,,,,
202011,MERCEDES,A-KLASSE,MERCEDES A-KLASSE,5025.0,852.0,1612.0,,376.0,
202011,MERCEDES,AMG GT,MERCEDES AMG GT,92.0,,33.0,,60.0,9.0
202011,MERCEDES,B-KLASSE,MERCEDES B-KLASSE,2116.0,484.0,548.0,,81.0,
202011,MERCEDES,C-KLASSE,MERCEDES C-KLASSE,3648.0,1477.0,1629.0,,616.0,153.0
202011,MERCEDES,CITAN,MERCEDES CITAN,129.0,129.0,,,,
202011,MERCEDES,CLA-KLASSE,MERCEDES CLA-KLASSE,2740.0,508.0,1247.0,,213.0,
202011,MERCEDES,CLS,MERCEDES CLS,137.0,84.0,52.0,,107.0,
202011,MERCEDES,E-KLASSE,MERCEDES E-KLASSE,3816.0,1577.0,2202.0,,1155.0,
202011,MERCEDES,E-KLASSE COUPE,MERCEDES E-KLASSE COUPE,384.0,192.0,192.0,,120.0,182.0
202011,MERCEDES,G-KLASSE,MERCEDES G-KLASSE,108.0,47.0,,,108.0,
202011,MERCEDES,"GL-KLASSE, GLS","MERCEDES GL-KLASSE, GLS",269.0,177.0,92.0,,269.0,
202011,MERCEDES,GLA,MERCEDES GLA,2151.0,430.0,544.0,33.0,419.0,
202011,MERCEDES,GLB,MERCEDES GLB,1940.0,1082.0,,,857.0,
202011,MERCEDES,"GLK, GLC","MERCEDES GLK, GLC",4342.0,1255.0,2462.0,505.0,4338.0,
202011,MERCEDES,"ML-KLASSE, GLE","MERCEDES ML-KLASSE, GLE",2209.0,916.0,1292.0,,2209.0,
202011,MERCEDES,S-KLASSE,MERCEDES S-KLASSE,288.0,155.0,94.0,,255.0,4.0
202011,MERCEDES,SL,MERCEDES SL,3.0,,,,,3.0
202011,MERCEDES,"SLK, SLC","MERCEDES SLK, SLC",1.0,,,,,1.0
202011,MERCEDES,SPRINTER,MERCEDES SPRINTER,574.0,572.0,,,82.0,
202011,MERCEDES,V-KLASSE,MERCEDES V-KLASSE,2120.0,1921.0,,199.0,1015.0,
202011,MERCEDES,VITO,MERCEDES VITO,775.0,765.0,,10.0,139.0,
202011,MERCEDES,SONSTIGE,MERCEDES SONSTIGE,2.0,2.0,,,2.0,
202011,MINI,MINI,MINI MINI,3634.0,202.0,362.0,597.0,597.0,421.0
202011,MITSUBISHI,ASX,MITSUBISHI ASX,341.0,,,,68.0,
202011,MITSUBISHI,ECLIPSE CROSS,MITSUBISHI ECLIPSE CROSS,397.0,6.0,5.0,,74.0,
202011,MITSUBISHI,"MIRAGE, SPACE STAR","MITSUBISHI MIRAGE, SPACE STAR",1235.0,,,,,
202011,MITSUBISHI,OUTLANDER,MITSUBISHI OUTLANDER,937.0,,796.0,,840.0,
202011,MITSUBISHI,SONSTIGE,MITSUBISHI SONSTIGE,,,,,,
202011,MORGAN,4/4,MORGAN 4/4,2.0,,,,,2.0
202011,MORGAN,SONSTIGE,MORGAN SONSTIGE,4.0,,,,1.0,4.0
202011,NISSAN,GT-R,NISSAN GT-R,4.0,,,,4.0,
202011,NISSAN,JUKE,NISSAN JUKE,571.0,,,,,
202011,NISSAN,LEAF,NISSAN LEAF,508.0,,,508.0,,
202011,NISSAN,MICRA,NISSAN MICRA,329.0,,,,,
202011,NISSAN,NV200,NISSAN NV200,25.0,,,25.0,,
202011,NISSAN,NV300,NISSAN NV300,78.0,78.0,,,,
202011,NISSAN,QASHQAI,NISSAN QASHQAI,1296.0,262.0,,,219.0,
202011,NISSAN,X-TRAIL,NISSAN X-TRAIL,151.0,88.0,,,59.0,
202011,NISSAN,370Z,NISSAN 370Z,10.0,,,,,1.0
202011,NISSAN,SONSTIGE,NISSAN SONSTIGE,3.0,2.0,,,,
202011,OPEL,AMPERA,OPEL AMPERA,10.0,,,10.0,,
202011,OPEL,ASTRA,OPEL ASTRA,3581.0,1815.0,,,,
202011,OPEL,COMBO,OPEL COMBO,562.0,279.0,,,,
202011,OPEL,CORSA,OPEL CORSA,6768.0,87.0,,1465.0,,
202011,OPEL,CROSSLAND X,OPEL CROSSLAND X,1956.0,67.0,,,,
202011,OPEL,GRANDLAND X,OPEL GRANDLAND X,2513.0,685.0,416.0,,242.0,
202011,OPEL,INSIGNIA,OPEL INSIGNIA,2071.0,1704.0,,,202.0,
202011,OPEL,MOVANO,OPEL MOVANO,12.0,12.0,,,,
202011,OPEL,ZAFIRA LIFE,OPEL ZAFIRA LIFE,864.0,783.0,,81.0,,
202011,OPEL,SONSTIGE,OPEL SONSTIGE,1.0,,,,,
202011,PEUGEOT,BOXER,PEUGEOT BOXER,161.0,160.0,,,2.0,
202011,PEUGEOT,EXPERT,PEUGEOT EXPERT,242.0,235.0,,7.0,,
202011,PEUGEOT,ION,PEUGEOT ION,5.0,,,5.0,,
202011,PEUGEOT,RIFTER,PEUGEOT RIFTER,621.0,401.0,,,,
202011,PEUGEOT,108,PEUGEOT 108,469.0,,,,,
202011,PEUGEOT,208,PEUGEOT 208,1012.0,32.0,,571.0,,
202011,PEUGEOT,308,PEUGEOT 308,1008.0,525.0,,,,
202011,PEUGEOT,508,PEUGEOT 508,157.0,77.0,48.0,,,
202011,PEUGEOT,2008,PEUGEOT 2008,958.0,86.0,,411.0,,
202011,PEUGEOT,3008,PEUGEOT 3008,859.0,417.0,69.0,,37.0,
202011,PEUGEOT,5008,PEUGEOT 5008,335.0,245.0,,,,
202011,PEUGEOT,SONSTIGE,PEUGEOT SONSTIGE,1.0,,,,,
202011,POLESTAR,1,POLESTAR 1,2.0,,2.0,,2.0,
202011,POLESTAR,2,POLESTAR 2,112.0,,,112.0,112.0,
202011,PORSCHE,BOXSTER,PORSCHE BOXSTER,97.0,,,,,97.0
202011,PORSCHE,CAYENNE,PORSCHE CAYENNE,557.0,,302.0,,557.0,
202011,PORSCHE,CAYMAN,PORSCHE CAYMAN,78.0,,,,,
202011,PORSCHE,MACAN,PORSCHE MACAN,728.0,,,,728.0,
202011,PORSCHE,PANAMERA,PORSCHE PANAMERA,139.0,,90.0,,139.0,
202011,PORSCHE,TAYCAN,PORSCHE TAYCAN,565.0,,,565.0,563.0,
202011,PORSCHE,911,PORSCHE 911,576.0,,,,398.0,318.0
202011,PORSCHE,SONSTIGE,PORSCHE SONSTIGE,19.0,,1.0,,12.0,1.0
202011,RENAULT,CAPTUR,RENAULT CAPTUR,2314.0,130.0,383.0,,,
202011,RENAULT,CLIO,RENAULT CLIO,1846.0,80.0,56.0,,,
202011,RENAULT,ESPACE,RENAULT ESPACE,180.0,92.0,,,,
202011,RENAULT,KADJAR,RENAULT KADJAR,870.0,325.0,,,29.0,
202011,RENAULT,KANGOO,RENAULT KANGOO,310.0,310.0,,,,
202011,RENAULT,KOLEOS,RENAULT KOLEOS,220.0,175.0,,,157.0,
202011,RENAULT,MASTER,RENAULT MASTER,45.0,45.0,,,,
202011,RENAULT,MEGANE,RENAULT MEGANE,842.0,208.0,133.0,,,
202011,RENAULT,SCENIC,RENAULT SCENIC,764.0,267.0,,,,
202011,RENAULT,TALISMAN,RENAULT TALISMAN,253.0,102.0,,,,
202011,RENAULT,TRAFIC,RENAULT TRAFIC,546.0,546.0,,,,
202011,RENAULT,TWINGO,RENAULT TWINGO,1298.0,,,174.0,,
202011,RENAULT,ZOE,RENAULT ZOE,4287.0,,,4287.0,,
202011,RENAULT,SONSTIGE,RENAULT SONSTIGE,,,,,,
202011,ROLLS ROYCE,CULLINAN,ROLLS ROYCE CULLINAN,4.0,,,,4.0,
202011,ROLLS ROYCE,SONSTIGE,ROLLS ROYCE SONSTIGE,9.0,,,,6.0,
202011,SEAT,ALHAMBRA,SEAT ALHAMBRA,650.0,599.0,,,88.0,
202011,SEAT,ARONA,SEAT ARONA,1676.0,123.0,,,,
202011,SEAT,ATECA,SEAT ATECA,1776.0,411.0,,,831.0,
202011,SEAT,IBIZA,SEAT IBIZA,1504.0,118.0,,,,
202011,SEAT,LEON,SEAT LEON,2272.0,511.0,697.0,,116.0,
202011,SEAT,MII,SEAT MII,538.0,,,538.0,,
202011,SEAT,TARRACO,SEAT TARRACO,875.0,517.0,,,561.0,
202011,SEAT,SONSTIGE,SEAT SONSTIGE,,,,,,
202011,SKODA,CITIGO,SKODA CITIGO,592.0,,,592.0,,
202011,SKODA,FABIA,SKODA FABIA,2222.0,,,,,
202011,SKODA,KAMIQ,SKODA KAMIQ,1863.0,158.0,,,,
202011,SKODA,KAROQ,SKODA KAROQ,2038.0,822.0,,,602.0,
202011,SKODA,KODIAQ,SKODA KODIAQ,1731.0,1255.0,,,1198.0,
202011,SKODA,OCTAVIA,SKODA OCTAVIA,5282.0,3060.0,632.0,,58.0,
202011,SKODA,SCALA,SKODA SCALA,1198.0,248.0,,,,
202011,SKODA,SUPERB,SKODA SUPERB,2156.0,852.0,1032.0,,274.0,
202011,SKODA,SONSTIGE,SKODA SONSTIGE,12.0,,,3.0,,
202011,SMART,FORFOUR,SMART FORFOUR,632.0,,,632.0,,
202011,SMART,FORTWO,SMART FORTWO,2386.0,,,2386.0,,807.0
202011,SSANGYONG,KORANDO,SSANGYONG KORANDO,48.0,11.0,,,11.0,
202011,SSANGYONG,REXTON,SSANGYONG REXTON,4.0,4.0,,,4.0,
202011,SSANGYONG,TIVOLI,SSANGYONG TIVOLI,64.0,2.0,,,9.0,
202011,SSANGYONG,SONSTIGE,SSANGYONG SONSTIGE,,,,,,
202011,SUBARU,BRZ,SUBARU BRZ,7.0,,,,,
202011,SUBARU,FORESTER,SUBARU FORESTER,183.0,,183.0,,183.0,
202011,SUBARU,IMPREZA,SUBARU IMPREZA,14.0,,7.0,,14.0,
202011,SUBARU,LEVORG,SUBARU LEVORG,13.0,,,,13.0,
202011,SUBARU,OUTBACK,SUBARU OUTBACK,32.0,,,,32.0,
202011,SUBARU,XV,SUBARU XV,108.0,,58.0,,108.0,
202011,SUBARU,SONSTIGE,SUBARU SONSTIGE,,,,,,
202011,SUZUKI,ACROSS,SUZUKI ACROSS,190.0,,190.0,,190.0,
202011,SUZUKI,IGNIS,SUZUKI IGNIS,787.0,,776.0,,205.0,
202011,SUZUKI,JIMNY,SUZUKI JIMNY,36.0,,,,36.0,
202011,SUZUKI,SWACE,SUZUKI SWACE,263.0,,263.0,,,
202011,SUZUKI,SWIFT,SUZUKI SWIFT,585.0,,583.0,,111.0,
202011,SUZUKI,SX4,SUZUKI SX4,164.0,,136.0,,107.0,
202011,SUZUKI,VITARA,SUZUKI VITARA,291.0,,240.0,,202.0,
202011,SUZUKI,SONSTIGE,SUZUKI SONSTIGE,,,,,,
202011,TESLA,MODEL S,TESLA MODEL S,32.0,,,32.0,32.0,
202011,TESLA,MODEL X,TESLA MODEL X,31.0,,,31.0,31.0,
202011,TESLA,MODEL 3,TESLA MODEL 3,1617.0,,,1617.0,1238.0,
202011,TESLA,SONSTIGE,TESLA SONSTIGE,,,,,,
202011,TOYOTA,AYGO,TOYOTA AYGO,1430.0,,,,,
202011,TOYOTA,C-HR,TOYOTA C-HR,776.0,,763.0,,,
202011,TOYOTA,CAMRY,TOYOTA CAMRY,38.0,,38.0,,,
202011,TOYOTA,COROLLA,TOYOTA COROLLA,1462.0,,1300.0,,,
202011,TOYOTA,GT 86,TOYOTA GT 86,2.0,,,,,
202011,TOYOTA,LANDCRUISER,TOYOTA LANDCRUISER,52.0,50.0,,,52.0,
202011,TOYOTA,PRIUS,TOYOTA PRIUS,66.0,,66.0,,,
202011,TOYOTA,PRIUS PLUS,TOYOTA PRIUS PLUS,211.0,,211.0,,,
202011,TOYOTA,PROACE,TOYOTA PROACE,724.0,432.0,,,,
202011,TOYOTA,RAV 4,TOYOTA RAV 4,792.0,,763.0,,379.0,
202011,TOYOTA,SUPRA,TOYOTA SUPRA,23.0,,,,,
202011,TOYOTA,YARIS,TOYOTA YARIS,2922.0,,2234.0,,223.0,
202011,TOYOTA,SONSTIGE,TOYOTA SONSTIGE,,,,,,
202011,VOLVO,XC40,VOLVO XC40,1495.0,115.0,932.0,,131.0,
202011,VOLVO,XC60,VOLVO XC60,1330.0,93.0,1223.0,,1110.0,
202011,VOLVO,XC90,VOLVO XC90,696.0,,693.0,,696.0,
202011,VOLVO,40,VOLVO 40,,,,,,
202011,VOLVO,60,VOLVO 60,926.0,100.0,793.0,,564.0,
202011,VOLVO,90,VOLVO 90,167.0,62.0,96.0,,135.0,
202011,VOLVO,SONSTIGE,VOLVO SONSTIGE,1.0,1.0,,,1.0,
202011,VW,ARTEON,VW ARTEON,492.0,482.0,2.0,,327.0,
202011,VW,CADDY,VW CADDY,980.0,762.0,,10.0,67.0,
202011,VW,CRAFTER,VW CRAFTER,120.0,120.0,,,10.0,
202011,VW,GOLF,VW GOLF,10515.0,1916.0,3127.0,1941.0,34.0,
202011,VW,ID.3,VW ID.3,2439.0,,,2439.0,,
202011,VW,ID.4,VW ID.4,22.0,,,22.0,4.0,
202011,VW,PASSAT,VW PASSAT,6764.0,3931.0,2283.0,,651.0,
202011,VW,POLO,VW POLO,5359.0,121.0,,,,
202011,VW,SHARAN,VW SHARAN,276.0,197.0,,,47.0,
202011,VW,T-CROSS,VW T-CROSS,2796.0,54.0,,,,
202011,VW,T-ROC,VW T-ROC,5703.0,596.0,,,689.0,1289.0
202011,VW,TIGUAN,VW TIGUAN,5200.0,2851.0,5.0,,2569.0,
202011,VW,TOUAREG,VW TOUAREG,640.0,258.0,374.0,,640.0,
202011,VW,TOURAN,VW TOURAN,2683.0,1446.0,,,,
202011,VW,TRANSPORTER,VW TRANSPORTER,2941.0,2933.0,,8.0,870.0,
202011,VW,UP,VW UP,4117.0,,,1666.0,,
202011,VW,SONSTIGE,VW SONSTIGE,40.0,2.0,1.0,3.0,9.0,
202011,SONSTIGE,SONSTIGE,SONSTIGE SONSTIGE,1114.0,181.0,233.0,257.0,356.0,51.0
202010,ALFA ROMEO,ALFA GIULIETTA,ALFA ROMEO ALFA GIULIETTA,83.0,23.0,,,,
202010,ALFA ROMEO,GIULIA,ALFA ROMEO GIULIA,100.0,17.0,,,23.0,
202010,ALFA ROMEO,STELVIO,ALFA ROMEO STELVIO,176.0,62.0,,,176.0,
202010,ALPINE,A110,ALPINE A110,10.0,,,,,
202010,ASTON MARTIN,DBX,ASTON MARTIN DBX,11.0,,,,10.0,
202010,ASTON MARTIN,DB11,ASTON MARTIN DB11,10.0,,,,,3.0
202010,ASTON MARTIN,SONSTIGE,ASTON MARTIN SONSTIGE,5.0,,,,,
202010,AUDI,"A1, S1","AUDI A1, S1",1234.0,,,17.0,5.0,
202010,AUDI,"A3, S3, RS3","AUDI A3, S3, RS3",3290.0,1027.0,1048.0,,387.0,118.0
202010,AUDI,"A4, S4, RS4","AUDI A4, S4, RS4",3364.0,1077.0,2172.0,,880.0,
202010,AUDI,"A5, S5, RS5","AUDI A5, S5, RS5",892.0,307.0,471.0,,462.0,119.0
202010,AUDI,"A6, S6, RS6","AUDI A6, S6, RS6",2439.0,,2438.0,,2108.0,
202010,AUDI,"A7, S7, RS7","AUDI A7, S7, RS7",185.0,,183.0,,181.0,
202010,AUDI,"A8, S8","AUDI A8, S8",201.0,3.0,182.0,,201.0,
202010,AUDI,E-TRON,AUDI E-TRON,1202.0,,,1202.0,1202.0,
202010,AUDI,Q2,AUDI Q2,1183.0,248.0,,,131.0,
202010,AUDI,Q3,AUDI Q3,2535.0,798.0,736.0,,1291.0,
202010,AUDI,Q5,AUDI Q5,2925.0,414.0,2502.0,,2844.0,
202010,AUDI,Q7,AUDI Q7,597.0,168.0,420.0,,597.0,
202010,AUDI,Q8,AUDI Q8,514.0,4.0,495.0,,514.0,
202010,AUDI,R8,AUDI R8,61.0,,,,42.0,28.0
202010,AUDI,TT,AUDI TT,289.0,,,,87.0,105.0
